gene,control_rep1,control_rep2,control_rep3,exp_rep1,exp_rep2,exp_rep3
ENSG00000254662.1,6.746445417023105,6.672262247450304,6.577139129563083,6.777580705821339,6.69842233103255,6.7029173506167385
ENSG00000149136.9,14.949739915542821,15.006380656272816,15.036746384490831,14.824053504673273,14.750695927864623,15.009644992060727
ENSG00000109991.10,7.42820605990251,7.385032251903047,7.335161611582343,7.081813953570788,7.298774050990835,7.350928773721
ENSG00000254979.5,6.816252226937718,6.809978056063979,6.783627833967261,6.7414725739592996,6.69842233103255,6.434192104978952
ENSG00000134802.18,11.384361959122481,11.514038768179493,11.506633334350493,11.274636753858513,11.202855832413523,11.508535789187155
ENSG00000186907.8,9.829654557455934,10.02096408745156,9.945632527741296,9.314435567919466,9.412960299834953,10.143627655518472
ENSG00000149150.9,11.694917445888638,11.79572785689625,11.82568322192382,11.77645332321076,11.700319246294516,11.903816494236578
ENSG00000265566.2,6.5905471491588665,6.434192104978952,6.681581697197659,6.700430140412586,6.807351487360714,6.589490092927833
ENSG00000134809.9,10.848922707229027,10.971359083202326,10.93741162754436,10.934324545010396,11.027378211641398,11.125223905781034
ENSG00000214872.9,6.846664879078705,6.770494319295615,6.719736807173586,6.700430140412586,6.69842233103255,6.780782573631746
ENSG00000156587.16,11.370009851259592,11.265362837123673,11.354684860583498,11.098394193669607,11.09363333217107,11.432497711644524
ENSG00000240371.1,7.143874598635438,7.265311810950429,7.155833192310739,7.045335583336245,7.383172317147783,7.455035126663011
ENSG00000149131.17,13.39024695604699,13.312645882855909,13.409222467326485,13.5435457122569,13.39408028781884,13.637366222283314
ENSG00000254602.2,8.193741320825465,8.19245032412455,8.255831126526504,8.302069371663123,8.172922728616275,8.226035779851555
ENSG00000208009.1,6.65520358258135,6.602628504751505,6.434192104978952,6.867938731378173,6.864682712119929,6.7029173506167385
ENSG00000166793.13,7.806972615485089,7.756572299732473,7.836685902692201,7.831154284478013,7.9116458155534835,7.595986511697894
ENSG00000172409.7,11.201277786134984,11.170924868971973,11.187944206212581,11.232706161730462,11.185519037505793,11.233296960460931
ENSG00000156599.11,13.34288985755286,13.399504695609016,13.39016611306072,13.550191674844344,13.547304263973718,13.412305819861778
ENSG00000156603.20,10.805226146772066,10.967956979779819,10.898047685107649,10.852790142148178,10.907735455096432,10.989952833569422
ENSG00000288534.1,7.015563771998122,6.878330142685005,7.036528748049468,6.651677153434337,6.837064519627983,6.871971712852678
ENSG00000213593.10,13.330269619371004,13.392080226012812,13.402332269469634,13.587361434751735,13.453774419555886,13.552110652437344
ENSG00000211450.11,11.044588396695259,11.265362837123673,11.289503485898488,11.138065494764179,10.92945882610024,11.514488474494684
ENSG00000254732.2,6.95026108365616,6.96415262201253,6.681581697197659,6.777580705821339,6.864682712119929,6.813681618103249
ENSG00000233436.8,6.874931516235437,6.602628504751505,6.719736807173586,6.777580705821339,6.69842233103255,6.780782573631746
ENSG00000198561.16,12.11743438880232,12.118867300417461,12.063435321683297,12.350022108489844,12.235007261689441,11.809356687726023
ENSG00000290827.1,6.434192104978952,6.434192104978952,6.753311163877118,6.810179103901411,6.837064519627983,6.7029173506167385
ENSG00000186509.4,6.5905471491588665,6.602628504751505,6.636267202790767,6.700430140412586,6.650035483297696,6.434192104978952
ENSG00000255146.1,7.127096376391571,7.081471428873135,6.9847040150515,7.026201220056,7.002118606195774,7.050976072728073
ENSG00000180475.4,6.434192104978952,6.434192104978952,6.577139129563083,6.7414725739592996,6.864682712119929,6.7029173506167385
ENSG00000254589.1,6.746445417023105,6.602628504751505,6.577139129563083,6.651677153434337,6.650035483297696,6.589490092927833
ENSG00000255299.5,6.746445417023105,6.809978056063979,6.753311163877118,6.7414725739592996,6.739157395346442,6.653710850362262
ENSG00000110031.13,8.766061397783856,8.754087692823063,8.751144150232873,8.952793781575679,8.699696914823578,8.831029253598045
ENSG00000186660.15,12.919093638930946,12.918712593555439,12.857266496751873,13.109838533206707,13.047800867892205,12.866996599208724
ENSG00000255073.8,6.746445417023105,6.725602578245833,6.636267202790767,6.700430140412586,6.650035483297696,6.7029173506167385
ENSG00000269570.2,6.783132581411418,6.878330142685005,6.681581697197659,6.777580705821339,6.739157395346442,6.7443404755805
ENSG00000242689.3,7.735320765146969,7.572091219224978,7.524936395322872,7.631022888296504,7.520505146941269,7.487122647021039
ENSG00000280010.1,7.1762059610170645,7.513952569891181,7.291395564552137,7.498357700389773,7.416844868455572,7.410337580498252
ENSG00000149124.11,6.783132581411418,6.434192104978952,6.783627833967261,6.894035497334008,6.837064519627983,6.898307126458333
ENSG00000197254.4,6.783132581411418,6.770494319295615,6.636267202790767,6.434192104978952,6.434192104978952,6.434192104978952
ENSG00000289621.2,6.926480352310799,6.770494319295615,6.783627833967261,6.96443459061791,7.189374292010725,6.969346453548674
ENSG00000156689.7,9.17717806922209,9.12519144707931,8.946628626487307,9.730146916693453,9.73405637994415,9.066399731010971
ENSG00000290884.1,7.0356831226258345,6.878330142685005,6.861643400449103,7.390151103256038,7.272900484521617,6.871971712852678
ENSG00000254717.3,7.565138641315255,7.688802565187127,7.772209653782538,8.211235799594894,8.387326672562613,7.507893470291244
ENSG00000166840.14,10.400718568279968,10.477391235318354,10.473477604787188,11.101634369772317,10.982372654424596,10.460778539875164
ENSG00000255523.1,6.816252226937718,6.725602578245833,6.927175720579558,6.96443459061791,6.960468646689542,6.653710850362262
ENSG00000255240.6,8.565735460371844,8.737554082437267,8.646322923103304,9.406755828391583,9.223344327034582,8.46072903795822
ENSG00000254877.1,7.109869289210142,7.248956372187187,7.0840184351135385,7.456667654105948,7.4701875470415064,6.923180591684681
ENSG00000255189.1,7.160235208841953,7.081471428873135,7.0025319373989845,7.194999616972728,7.394546744098019,7.155422104815826
ENSG00000254786.1,6.846664879078705,7.059866604465659,6.811473126146903,7.006390659988881,6.864682712119929,6.7029173506167385
ENSG00000254399.2,6.434192104978952,6.602628504751505,6.681581697197659,6.651677153434337,6.69842233103255,6.434192104978952
ENSG00000289635.2,6.972950950111546,7.1023334286225905,6.927175720579558,6.918684190663561,6.864682712119929,6.923180591684681
ENSG00000189057.11,11.163356172837,11.177564489926995,11.089976543519013,11.27750373170115,11.030730996394023,10.997771859792868
ENSG00000245571.7,9.58328609459914,9.483709523016437,9.420852724941906,9.954686752380553,9.86399711648502,9.410436615716595
ENSG00000166801.17,11.256349640169823,11.201650923095215,11.164605509355413,11.260795194358776,11.254220561976076,11.014685354766655
ENSG00000110042.8,13.273479011594214,13.279468508903742,13.262753456801681,13.59185475666959,13.476658120022446,13.34422445777369
ENSG00000197629.6,6.65520358258135,6.725602578245833,6.681581697197659,6.434192104978952,6.5868875240769995,6.434192104978952
ENSG00000287264.1,6.874931516235437,6.937236127199039,7.068608138332263,6.894035497334008,6.807351487360714,6.990936234635133
ENSG00000255008.5,6.5905471491588665,6.908730701731884,6.783627833967261,6.7414725739592996,6.739157395346442,6.7029173506167385
ENSG00000255139.2,7.416743373687445,7.412395204440626,7.516358857843065,7.5575129996509265,7.427778829045507,7.497567641400127
ENSG00000110048.12,13.163787065853453,13.102230397089823,13.112366245447776,13.226908869566019,13.22028153953397,13.014196560822997
ENSG00000166889.14,12.469350559936844,12.407331521654516,12.393826529619643,12.45090191541577,12.525096289995139,12.251877807077138
ENSG00000255355.1,6.65520358258135,6.672262247450304,6.719736807173586,6.588049993831552,6.69842233103255,6.7443404755805
ENSG00000166900.17,14.506976679961916,14.500010625629994,14.478125134181102,14.775252211984716,14.784447573799211,14.497261265078048
ENSG00000255538.1,6.5905471491588665,6.602628504751505,6.636267202790767,6.700430140412586,6.650035483297696,6.898307126458333
ENSG00000254477.2,7.735320765146969,7.728072650066115,7.674701926503495,7.8527986319238074,7.784492675731525,7.8059480675656365
ENSG00000234964.4,8.108464319599682,8.099681930596407,8.19780938769525,8.141147900004004,8.037729080883333,8.144254343672543
ENSG00000166902.5,12.57747359699838,12.597373628808553,12.619842724319252,12.472809082659214,12.529599340746463,12.626385008499767
ENSG00000134812.8,11.849667108317577,11.932309626596924,11.950540929388094,12.002101936174892,11.838207159801817,11.979617236427513
ENSG00000134827.8,13.512645856791858,13.733966939113417,13.630857320837395,14.245199348062869,14.065532304023288,14.291486375229779
ENSG00000285231.2,6.846664879078705,6.937236127199039,6.906377342512845,6.918684190663561,6.915053864197629,6.813681618103249
ENSG00000284873.1,6.434192104978952,6.672262247450304,6.577139129563083,6.651677153434337,6.807351487360714,6.434192104978952
ENSG00000255393.3,6.874931516235437,6.937236127199039,6.906377342512845,6.918684190663561,6.837064519627983,6.813681618103249
ENSG00000149507.7,6.5905471491588665,6.672262247450304,6.434192104978952,6.434192104978952,6.69842233103255,6.780782573631746
ENSG00000149534.9,7.143874598635438,6.937236127199039,7.0025319373989845,7.292253036848237,7.174445797704928,7.105377853804279
ENSG00000110077.15,6.65520358258135,6.434192104978952,6.753311163877118,6.700430140412586,6.650035483297696,6.813681618103249
ENSG00000166959.8,9.50769529727463,9.46427040564261,9.469078436272707,9.851519036549751,9.830288557324918,9.609554470471277
ENSG00000166961.15,6.5905471491588665,6.809978056063979,6.681581697197659,6.700430140412586,6.774995864682022,6.813681618103249
ENSG00000110104.13,11.815057598497305,12.08712166659897,12.091805148987635,11.867498264221622,11.734405587499667,12.225522927858457
ENSG00000183134.5,8.598001215165288,8.69529615726543,8.617122340586143,7.771206818314995,7.7227244555913686,8.46072903795822
ENSG00000110107.9,14.081831827061324,14.160989263165291,14.139445016936548,14.052615329134287,14.067489112250106,14.242533675519464
ENSG00000257052.1,7.055114904285499,6.908730701731884,6.719736807173586,6.96443459061791,6.890586727131908,6.871971712852678
ENSG00000256944.1,6.5905471491588665,6.672262247450304,6.719736807173586,6.651677153434337,6.739157395346442,6.7443404755805
ENSG00000110108.10,12.669520862986706,12.732361945838768,12.749945657468519,12.722528587137079,12.683425843976163,12.905983154338006
ENSG00000256196.2,7.143874598635438,7.03743889148069,6.906377342512845,6.894035497334008,7.076996011066338,7.155422104815826
ENSG00000006118.15,14.020487343590553,14.19724122802767,14.15081149596533,14.125784821756923,14.080063305667903,14.403625226635638
ENSG00000110446.12,7.278886033612349,7.385032251903047,7.268547693960836,7.045335583336245,6.938293569671864,7.139165692224315
ENSG00000013725.14,7.127096376391571,7.197566518920574,7.256859123552207,7.063855543631391,7.002118606195774,7.186798247487758
ENSG00000167987.11,10.968167820626231,11.041813227720585,11.08150321090637,10.929225146039721,11.03340760625704,11.227870411211326
ENSG00000279549.1,6.5905471491588665,6.602628504751505,6.719736807173586,6.7414725739592996,6.650035483297696,6.653710850362262
ENSG00000229859.10,6.704742919328949,6.770494319295615,6.783627833967261,6.985830889604951,6.890586727131908,6.843892278874203
ENSG00000229183.10,6.5905471491588665,6.672262247450304,6.636267202790767,6.700430140412586,6.650035483297696,6.7029173506167385
ENSG00000256713.8,7.8521933033890665,7.953004645181627,7.830410169480892,8.205986349657993,8.118453599375398,8.031901344698515
ENSG00000167992.14,11.206259314624045,11.200926924673322,11.245697783839995,11.35065307765832,11.38145506604063,11.637767509647896
ENSG00000167986.15,15.426910093867576,15.486570303963301,15.469155071565348,15.432453941245292,15.3999992233294,15.489389028272413
ENSG00000149476.16,11.753478861066903,11.905032419444794,11.857100043090071,11.70971041359805,11.654592360448701,12.040676910033643
ENSG00000162144.10,10.332668291708409,10.45565261711331,10.53280659765231,10.695129814275546,10.638045799727507,10.76512070058059
ENSG00000279246.1,7.055114904285499,6.84561416082916,6.753311163877118,6.96443459061791,6.807351487360714,6.780782573631746
ENSG00000149483.13,10.408324543103411,10.521066023841753,10.425074055716328,10.461480263785107,10.510130598789855,10.48225927578584
ENSG00000187049.11,10.472948350506519,10.589176704590926,10.500904667096684,10.496437348723896,10.48292183244772,10.670375142070336
ENSG00000149532.16,13.047143018047265,13.058393413922525,13.05330828307956,13.017788206940784,13.085307039577682,13.060838197130455
ENSG00000279632.1,6.704742919328949,6.602628504751505,6.861643400449103,6.700430140412586,6.774995864682022,6.434192104978952
ENSG00000256591.5,7.461711402488673,7.560748948277139,7.622181742144631,7.35481674290136,7.613620820222697,7.465860343282157
ENSG00000167985.7,9.326864580778466,9.317338615344793,9.470833048490649,9.400360426778958,9.43366213422179,9.702085059628029
ENSG00000162148.11,7.631296015515467,7.65831756791538,7.622181742144631,7.585743156184921,7.604708164521093,7.548072209704933
ENSG00000255931.2,6.994682633761636,7.29699484799328,7.0840184351135385,7.006390659988881,7.002118606195774,7.186798247487758
ENSG00000204950.4,9.11624571075814,9.171266216486256,9.011686384192606,8.40027104663957,8.41827806444571,8.94475207794766
ENSG00000011347.10,11.914588826826957,11.890300608851085,11.9208004132663,11.346836937076187,11.273019299169112,11.625903689507147
ENSG00000279878.1,6.65520358258135,6.672262247450304,6.577139129563083,6.7414725739592996,6.807351487360714,6.653710850362262
ENSG00000256443.1,6.783132581411418,6.602628504751505,6.783627833967261,6.651677153434337,6.837064519627983,6.653710850362262
ENSG00000250230.3,6.746445417023105,6.770494319295615,6.927175720579558,6.588049993831552,6.5868875240769995,6.589490092927833
ENSG00000293352.1,7.331789680753754,7.122520372459185,7.3025689123618,7.045335583336245,7.111157758482399,7.2019646700090725
ENSG00000255947.1,7.0739219319128965,6.98971149134393,6.927175720579558,7.063855543631391,6.938293569671864,6.780782573631746
ENSG00000134780.10,9.966023874424682,9.724821374526453,9.864436676625262,9.713147616442471,9.845710073133189,9.729906787941616
ENSG00000124915.10,6.746445417023105,6.725602578245833,6.753311163877118,6.700430140412586,6.69842233103255,6.898307126458333
ENSG00000124920.14,13.750891178574713,13.777900377955946,13.757432924344993,13.39468931873294,13.501478186033795,13.753818749771856
ENSG00000134825.16,12.756892059689836,12.782282671157413,12.79652758761959,12.766817819071274,12.879783535119682,13.093159147828407
ENSG00000168496.4,12.564211648991831,12.641480083193422,12.620037492160426,12.437903327077027,12.428908197417655,12.657406533153793
ENSG00000134824.14,15.992870816481481,16.127318712813928,16.078614572760895,16.050914085432307,15.963766144179758,16.27922289696653
ENSG00000289268.1,9.148372632814949,9.19522393005013,9.194411789977023,9.090453075939669,9.02302024455979,9.198404077321685
ENSG00000149485.19,14.972775965505075,14.990465074120136,14.9811704935033,15.05073304707693,14.948186061312434,15.023179231131888
ENSG00000221968.9,10.130493278163136,10.116673578553668,10.246041719722157,10.072272019826935,10.057614125033696,10.460778539875164
ENSG00000167994.13,8.160354627528513,8.186056510383857,8.155951616156004,7.816479933049358,8.037729080883333,8.252117258301825
ENSG00000167995.17,7.439518270571877,7.215109108610899,7.280057418943937,7.179964753085337,7.371640273980508,7.286809915570682
ENSG00000167996.16,14.350981254333151,14.440994475261308,14.322894126222982,13.622922121774565,13.591719271624987,14.42588543886578
ENSG00000279491.2,6.926480352310799,6.878330142685005,6.9471003071550355,6.810179103901411,6.938293569671864,7.122494620718474
ENSG00000285656.1,6.434192104978952,6.672262247450304,6.636267202790767,6.588049993831552,6.69842233103255,6.434192104978952
ENSG00000149503.13,12.485046081852714,12.466898727102786,12.513776049112218,12.297934786235972,12.385635924842473,12.44179136435519
ENSG00000289194.1,9.476698764004508,9.540460093674534,9.470833048490649,9.648407983712508,9.247043181497174,9.448807788240574
ENSG00000255213.1,6.704742919328949,6.770494319295615,6.681581697197659,6.700430140412586,6.807351487360714,6.898307126458333
ENSG00000255118.1,7.0356831226258345,6.878330142685005,6.966249391503288,7.045335583336245,6.960468646689542,6.898307126458333
ENSG00000162174.12,12.136787289965222,12.186194252850681,12.17052270625914,12.587341916175195,12.490259780096087,12.285318384378368
ENSG00000254454.2,7.3057869997177916,7.464631344853586,7.425761357859866,7.657217370536987,7.500712610191674,7.2019646700090725
ENSG00000255446.1,6.65520358258135,6.602628504751505,6.434192104978952,6.777580705821339,6.739157395346442,6.7029173506167385
ENSG00000124942.14,15.833910653598013,15.941494700932285,15.788685826997824,16.157870431085353,15.963897463162148,15.64322753157477
ENSG00000257058.1,6.874931516235437,6.672262247450304,6.837359589828757,6.894035497334008,6.807351487360714,6.946805163594997
ENSG00000255508.7,6.704742919328949,6.770494319295615,6.719736807173586,6.651677153434337,6.915053864197629,6.780782573631746
ENSG00000289562.2,6.65520358258135,6.908730701731884,6.636267202790767,6.777580705821339,6.69842233103255,6.589490092927833
ENSG00000149016.16,9.940680672192522,9.951652285742721,10.061072378920308,9.751944638500877,9.763619432454064,10.108457023139174
ENSG00000149480.7,13.86598297771071,13.98821310201695,13.963619820656307,13.935937860926161,13.911736939645854,14.00471305788942
ENSG00000149499.12,10.70572544409581,10.75542993648334,10.76388022723853,10.651524161629293,10.604194391012003,10.751722214026161
ENSG00000149489.9,7.461711402488673,7.537645434481085,7.516358857843065,7.424053239420727,7.359944643740063,7.476554830853045
ENSG00000149541.10,11.675304666678999,11.846105158081679,11.814829932560336,11.81245851142537,11.756015572206945,12.075639146710348
ENSG00000089597.18,16.49315918717958,16.564146200631715,16.53407806072875,16.71682631353387,16.571197765955503,16.63741668496211
ENSG00000185085.2,11.417483012013392,11.453958286106712,11.475518764358135,11.380823400976716,11.382504455123758,11.673227227305107
ENSG00000278615.5,7.055114904285499,7.179572411797192,7.128066010932141,7.342691261910363,7.2461089091308475,7.3259023249775375
ENSG00000162194.13,7.775727945414625,7.8719036009056245,7.855297868085923,7.763469236684696,7.856959626323527,7.850612770198322
ENSG00000214756.8,9.03247624908436,9.267523057554019,9.19227124283999,9.111668891653675,9.2818484155608445,9.328086451384397
ENSG00000204922.5,7.9305301066409815,8.021320761303745,7.849129253014994,7.941952780801584,8.095948981159772,8.08645892695358
ENSG00000162191.14,12.955561583264581,12.995986210476998,13.080594447216878,12.848242857644864,12.78047656277884,13.197282560302147
ENSG00000177363.5,6.704742919328949,6.809978056063979,6.636267202790767,6.651677153434337,6.739157395346442,6.923180591684681
ENSG00000168000.16,8.970624847754172,8.898048862792237,8.899689513822063,8.79293194279745,8.827024913075592,8.968776251591592
ENSG00000234857.2,6.816252226937718,6.878330142685005,6.906377342512845,7.006390659988881,7.040780924551487,6.780782573631746
ENSG00000162188.6,8.07862512660191,8.006487821896211,7.988444660950633,7.366764051604201,7.558860078396779,8.000446229919518
ENSG00000214753.4,12.729072842560152,12.685828930167064,12.717548315317384,12.620654390750156,12.583479018598117,12.676986468708934
ENSG00000162222.14,11.21555344795927,11.18856288163333,11.182673104226172,11.201644587623553,11.213512468387984,11.254800806051717
ENSG00000185670.9,9.04394606287153,8.994181004294768,8.757059463337333,8.7140894667605,8.91665640642287,8.713983391001534
ENSG00000168002.12,12.504365133416266,12.485428271920037,12.51188798994986,12.414935013926117,12.486851273461642,12.634829073018157
ENSG00000267811.1,6.783132581411418,6.96415262201253,6.861643400449103,6.777580705821339,6.864682712119929,7.050976072728073
ENSG00000162227.8,9.995272149870852,10.112037794617915,10.135333441649186,10.027767930972892,10.005128529660418,10.204088592258735
ENSG00000168569.8,10.109274645903556,10.230776724323821,10.211124826972949,10.20164870324138,10.236206277630105,10.47819247158624
ENSG00000269176.2,7.36927431203318,7.425752721156904,7.313583803698697,7.305169913659021,7.336036741746336,7.387080619474007
ENSG00000185475.11,10.44575966850164,10.16371418861929,10.259169864441468,10.396322645581847,10.337448901240823,10.549684888051551
ENSG00000162231.14,12.217874337624785,12.156658635835514,12.276642223357298,12.19504094153915,12.246283608475332,12.219465394874437
ENSG00000162236.13,11.347082889529188,11.395695935809139,11.370992635160295,11.382954421489588,11.43705519445432,11.526811436659983
ENSG00000256690.1,6.816252226937718,6.770494319295615,6.753311163877118,6.810179103901411,6.807351487360714,6.843892278874203
ENSG00000133316.16,11.314589655974341,11.51636735849778,11.48710537874809,11.316495664475044,11.268484527922803,11.56555098901022
ENSG00000255717.9,12.663428151102492,12.625670493500174,12.622178204137136,12.73654164788662,12.828967100997858,12.532527679748151
ENSG00000168003.19,14.579702574579242,14.70162805200823,14.681953697174404,14.602127108908736,14.61317607746617,14.817864107410815
ENSG00000168539.4,6.704742919328949,6.809978056063979,6.837359589828757,6.700430140412586,6.938293569671864,6.843892278874203
ENSG00000149452.16,7.191811636612241,7.197566518920574,7.195438427739118,7.099256440358714,7.2039879299353355,7.186798247487758
ENSG00000149742.10,6.704742919328949,6.434192104978952,6.434192104978952,6.651677153434337,6.650035483297696,6.7443404755805
ENSG00000168004.10,9.145723850345869,9.289884190267315,9.263253066949323,8.349792531019725,8.498682488325944,8.904781466198994
ENSG00000287412.1,6.5905471491588665,6.672262247450304,6.719736807173586,6.588049993831552,6.434192104978952,6.7443404755805
ENSG00000133317.16,6.783132581411418,6.878330142685005,6.906377342512845,6.810179103901411,6.774995864682022,6.898307126458333
ENSG00000133321.11,8.343380245083045,7.837716537155584,8.160674959866876,7.657217370536987,7.6903981180026015,7.455035126663011
ENSG00000133328.4,6.783132581411418,6.602628504751505,6.753311163877118,6.810179103901411,6.807351487360714,6.7443404755805
ENSG00000176485.14,11.732497376201023,11.58730120830389,11.72420389327577,11.53009097804914,11.676996095463402,11.722905902739496
ENSG00000184743.13,11.6721596865147,11.582864590634886,11.612683455785039,11.701199248214314,11.589760693573307,11.472803184509809
ENSG00000133318.14,14.352524663514341,14.369521551316822,14.369447714290036,14.168755760293752,14.043581890348278,14.32831944107717
ENSG00000188070.9,11.490225332990347,11.449090548914398,11.445917782344818,11.48021068613178,11.436044834778135,11.57079711464689
ENSG00000168005.9,12.340626786883014,12.38649213385099,12.427157433748436,12.211909612186147,12.271408243197063,12.625469168190056
ENSG00000072518.23,12.225860269360265,12.282658795793562,12.261738178546922,12.179811011791294,12.20568400143812,12.270453922162128
ENSG00000167771.6,11.834476931341438,11.932745378546834,11.96165259683925,11.510248228470768,11.57836078165565,12.034479001375134
ENSG00000110583.13,11.717321307519704,11.621770105089961,11.66083524564306,11.559587215314364,11.78287806019898,11.564116905025507
ENSG00000207200.1,6.65520358258135,6.672262247450304,6.434192104978952,6.651677153434337,6.69842233103255,6.589490092927833
ENSG00000176340.4,12.6050506721976,12.694331853826592,12.695538580571471,12.627629624174096,12.648987192802833,13.013846673791768
ENSG00000167770.13,13.166661435662562,13.323482211183881,13.300059344638345,13.162994423255565,13.17607398258797,13.529159524567895
ENSG00000133315.12,9.735503051591355,10.014348738515523,9.901098300687412,9.542461698260663,9.6325734878058,10.17291842812929
ENSG00000126500.4,6.972950950111546,7.23223014154572,6.966249391503288,7.026201220056,7.143563847019512,7.286809915570682
ENSG00000288852.1,8.090651537463847,8.050427888397087,8.184017473654423,8.152199907330512,7.931476932762501,8.149882532620857
ENSG00000289486.2,7.658329551738629,7.605329856456312,7.710598478147658,7.538211761270462,7.490652342433884,7.6937497071585295
ENSG00000168439.17,14.844686847148564,14.915652682793539,14.93217724634736,14.780913783479493,14.68880066717312,14.980086782087309
ENSG00000149781.14,7.055114904285499,7.03743889148069,7.068608138332263,7.164592797536162,7.159182883673887,6.969346453548674
ENSG00000149743.14,10.34631351445469,10.393475872878119,10.46131109383909,10.225696415995943,10.25588755973231,10.681903832454685
ENSG00000149761.9,9.882340647118234,9.990949699558318,9.930520462448774,9.944555619496395,10.005128529660418,10.20655304049015
ENSG00000110011.14,10.550567557983197,10.647826665008346,10.59216809934318,10.398437385964055,10.388649359303313,10.8094391135813
ENSG00000173511.10,10.839326604892886,10.86562028999389,10.949883059611663,10.489513857555911,10.502409259736408,11.143275542082636
ENSG00000173486.14,7.622117358800192,7.513952569891181,7.598783555873158,7.585743156184921,7.311392302591123,7.614499941054276
ENSG00000286264.2,7.0356831226258345,7.014092551119411,7.155833192310739,7.179964753085337,7.021785219620666,7.259597550891726
ENSG00000173457.11,13.087980460636759,13.175832510078019,13.152502126183528,13.140520170013078,13.025323429618139,13.581328781453907
ENSG00000256940.4,7.393344574068053,7.62686962371496,7.4812176047960355,7.585743156184921,7.568208089585916,7.421731053648666
ENSG00000257086.1,7.42820605990251,7.412395204440626,7.268547693960836,7.279115583074305,7.4597760130287165,7.375205341883784
ENSG00000149782.13,11.747515262352508,11.750464083859592,11.801491002922772,11.444951208217079,11.559467374392991,11.654483943626145
ENSG00000002330.14,10.667350869597394,11.027995909585787,10.981811223001532,10.8665775688752,10.752231996055462,11.263666762706197
ENSG00000173264.16,11.192518392882814,11.342215305655197,11.261781829199997,11.156875467239136,11.075569307282498,11.563638559554882
ENSG00000173153.17,10.830473497997888,10.872006804892733,10.85160379137276,10.952390380492757,10.94019859189271,11.00625348066588
ENSG00000173113.7,12.732956888988623,12.82912993508521,12.830923262117734,12.779197168003133,12.785835555296817,13.15157738805044
ENSG00000126432.14,13.562965169081238,13.678300851944012,13.658992158050625,13.717687539509013,13.653600615743345,14.029153471674368
ENSG00000168071.22,7.881326981463152,8.028666344665842,7.938212907037975,7.801602017073874,7.63988018673153,7.97464648470241
ENSG00000162302.13,10.966699998934546,11.082485958411574,11.003507087966092,10.851250004859113,10.80334624868181,11.208408564061452
ENSG00000231680.2,6.65520358258135,6.434192104978952,6.636267202790767,6.434192104978952,6.434192104978952,6.653710850362262
ENSG00000181908.5,6.901442003624081,6.809978056063979,6.8845840023532965,6.840114461883122,6.774995864682022,6.946805163594997
ENSG00000110076.21,7.631296015515467,7.637464035138459,7.58286357299858,7.342691261910363,7.076996011066338,7.6852483145436254
ENSG00000068831.19,6.994682633761636,6.725602578245833,6.966249391503288,6.840114461883122,6.938293569671864,6.843892278874203
ENSG00000068976.14,8.28873472186282,8.424286719604282,8.40747144297768,7.955057453718807,8.145998056699856,8.52881575220985
ENSG00000168066.22,14.56440682677768,14.571326757764204,14.615629561600615,14.531917817010592,14.455684513448043,14.749222002948146
ENSG00000269038.1,6.926480352310799,6.98971149134393,6.753311163877118,6.96443459061791,6.807351487360714,6.946805163594997
ENSG00000168067.12,10.391976230890068,10.327143287281505,10.39431200613034,10.10897217286838,10.142253251142344,10.448357586336014
ENSG00000133895.19,12.295518504174963,12.385537695149582,12.444418531744995,12.27174278181252,12.207756156035332,12.56585027375445
ENSG00000171219.9,11.418556152722157,11.393797113373186,11.462099621416474,11.684024577137121,11.679558864838683,11.502558397112308
ENSG00000110047.18,13.171121323706236,13.257730045333844,13.235811691942459,13.21843952864968,13.169559786258613,13.497978711213472
ENSG00000229719.7,6.783132581411418,6.809978056063979,6.753311163877118,6.810179103901411,6.9817086314016095,6.813681618103249
ENSG00000110046.14,11.245502593750588,11.293477607379758,11.309949850964438,11.200436416234432,11.29770830803229,11.418807878831625
ENSG00000068971.14,10.063107776167874,10.1487086896788,10.1549325219841,10.115427446539245,10.216249932587935,10.220031969976656
ENSG00000149735.7,6.901442003624081,6.96415262201253,7.0840184351135385,7.045335583336245,7.094313114144626,7.155422104815826
ENSG00000168062.10,7.4506851114151935,7.425752721156904,7.406459466810981,7.43506137118707,7.449240076064937,7.398789339879891
ENSG00000213465.8,11.793720405963402,11.937095667466162,12.01180983079053,11.735779969095464,11.70535814428341,12.309186643327692
ENSG00000110025.13,7.0356831226258345,6.908730701731884,7.155833192310739,6.918684190663561,6.960468646689542,6.871971712852678
ENSG00000168061.17,10.183467116763905,10.339074840670465,10.210084819286594,10.105084926783835,10.226849793653697,10.689831309672703
ENSG00000168060.16,7.405124796110972,7.356740136220093,7.406459466810981,7.081813953570788,6.938293569671864,7.36315703091293
ENSG00000146670.10,11.82034289397641,11.903254744912717,11.873209302820474,11.72280415241864,11.764891429353645,11.986055052509055
ENSG00000162300.13,9.464105569094606,9.394024309678704,9.550916732288279,9.48934512477194,9.576172002406492,9.633723673969667
ENSG00000187066.9,6.746445417023105,6.672262247450304,6.783627833967261,6.840114461883122,6.864682712119929,6.589490092927833
ENSG00000149823.10,12.41181945780125,12.597098830495533,12.513566386793007,12.418572343471382,12.333453532173289,12.677428392380113
ENSG00000149809.17,12.371411096606405,12.418261708160156,12.405399387692453,12.403705501579276,12.331554491969019,12.796940335204292
